numero_turno,nome_municipio,sigla_partido,descricao_cargo,nome,total_votos
1,ROSARIO DO SUL,PPP,VEREADOR,MARILEIA TADEU PRASDIO CENTENO,35
1,ROSARIO DO SUL,PPP,VEREADOR,JANETE TERESINHA SCHNEIDER,6
1,ROSARIO DO SUL,PPP,VEREADOR,LUIS ALERICO,24
1,ROSARIO DO SUL,PPP,VEREADOR,RONI RICARDO DE ALMEIDA,0
1,ROSARIO DO SUL,PPP,VEREADOR,JULIO JOSE ARTUS,34
1,ROSARIO DO SUL,PPP,VEREADOR,MARCO CLEDI BIRMANN COUTO,66
1,ROSARIO DO SUL,PPP,VEREADOR,MARIO ANTONIO DOS SANTOS TEIXEIRA,109
1,ROSARIO DO SUL,PPP,VEREADOR,SANTA FRANCISCA GOULART LEITE,24
1,ROSARIO DO SUL,PV,VEREADOR,CLAUDIO SALVADE FARIA,29
1,ROSARIO DO SUL,PCT,VEREADOR,IEDO GOMES DA SILVA,57
1,ROSARIO DO SUL,PV,VEREADOR,AGRIPINO MARION JUNIOR,58
1,ROSARIO DO SUL,PV,VEREADOR,LUCIO FERNANDO SALDANA CHAMORRO,21
1,ROSARIO DO SUL,PV,VEREADOR,MARCO BOURSCHEID,77
1,ROSARIO DO SUL,PV,VEREADOR,SILVIA FAGUNDES DA ROSA,27
1,ROSARIO DO SUL,PV,VEREADOR,CLAUDIA NESTOR QUEIROS,47
1,ROSARIO DO SUL,PV,VEREADOR,JOSE CESAR BRUM PEREIRA,131
1,ROSARIO DO SUL,PV,VEREADOR,ANA MACHADO DE ALMEIDA,112
1,ROSARIO DO SUL,PSF,VEREADOR,LUCIANI BOFF,10
1,HERVEIRAS,PGB,PREFEITO,NAZARIO RENATO FROTA TUSI,1177
1,HERVEIRAS,PVN,PREFEITO,PAULO EZEQUIEL DE OLIVEIRA,1193
1,HERVEIRAS,PGB,VEREADOR,EDSON ALBERTO GULARTE FICO,132
1,HERVEIRAS,PGB,VEREADOR,ELTON MARTINS MARQUES DA ROCHA,11
1,HERVEIRAS,PGB,VEREADOR,ARCENO DORNELLES VIEIRA DE AVILA,65
1,HERVEIRAS,PGB,VEREADOR,DILCE PIRES STADUTO,8
1,HERVEIRAS,PGB,VEREADOR,DARCI SOUZA DA SILVA,120
1,HERVEIRAS,PGB,VEREADOR,OLIBIO GABRIEL MADEIRA,18
1,HERVEIRAS,PGB,VEREADOR,ARLEI MANOEL BENTO,68
1,HERVEIRAS,PGB,VEREADOR,MARIA SCHUTZ,19
1,HERVEIRAS,PGB,VEREADOR,MARIA PINHEIRO MELO,15
1,HERVEIRAS,PEN,VEREADOR,ILARIO ZUANAZZI,52
1,HERVEIRAS,PR,VEREADOR,SANDRO RIBEIRO,113
1,HERVEIRAS,PR,VEREADOR,NILSON JUNIOR RIETH,99
1,HERVEIRAS,PR,VEREADOR,VALDIVI MATEUS FABIANE,107
1,HERVEIRAS,PR,VEREADOR,ANTONIO FERNANDO MITTMANN,67
1,HERVEIRAS,PR,VEREADOR,JOAO JOSE DOS SANTOS,103
1,HERVEIRAS,PR,VEREADOR,SIDONI FIGUEIRO CHRIST,125
1,HERVEIRAS,PR,VEREADOR,TERESA ADRIANO DE LIMA QUINTANA,28
1,HERVEIRAS,PR,VEREADOR,CILOTE DE PELLEGRIN SOMAVILLA,10
1,HERVEIRAS,PST,VEREADOR,ERNI DA CUNHA CABRAL,51
1,HERVEIRAS,PVN,VEREADOR,LUIS WINQUES,22
1,HERVEIRAS,PVN,VEREADOR,NOELI RACHID DA SILVA,10
1,HERVEIRAS,PVN,VEREADOR,JOAO EVANDRO DA ROSA PAES,97
1,HERVEIRAS,PVN,VEREADOR,ANDERSON DENISE BOMBANA TONELLO,80
1,HERVEIRAS,PVN,VEREADOR,JOAO FALCOSKI,35
1,HERVEIRAS,PVN,VEREADOR,SILVIO CARLOS MARTINS DA SILVA,76
1,HERVEIRAS,PVN,VEREADOR,VALMIR MICHELON,123
1,HERVEIRAS,PVN,VEREADOR,AUGUSTA ALOISIO STAUB,62
1,HERVEIRAS,PVN,VEREADOR,ADAO SCHMALFUSS,112
1,HERVEIRAS,PVN,VEREADOR,MARLICE RIBEIRO SOARES,16
1,HERVEIRAS,PVN,VEREADOR,GILMAR CARLOS TRESCASTRO RODRIGUES,110
1,HERVEIRAS,PVN,VEREADOR,TELMO CARLOS SILVA DE SOUZA,35
1,HERVEIRAS,PVN,VEREADOR,LISETE CARLOS BALBINOT,71
1,HERVEIRAS,PST,VEREADOR,VANIA CRISTINA DE OLIVEIRA,12
1,HERVEIRAS,PST,VEREADOR,CAMILA INES MANTZ,73
1,HERVEIRAS,PVN,VEREADOR,JULIANO LINDOLFO STAHL,66
1,HERVEIRAS,PST,VEREADOR,RODRIGO ROGERIO BARUFFI,58
1,SALVADOR DO SUL,PVN,PREFEITO,MARCO DA PENHA SCHULTZ FURTADO DOS SANTOS,2832
1,SALVADOR DO SUL,PR,PREFEITO,RENATO ANTONIO DA SILVA,1874
1,SALVADOR DO SUL,PVN,VEREADOR,CECILIA CARLOS CORREA DE MELO,124
1,SALVADOR DO SUL,PVN,VEREADOR,CRISTIANO HELENA ALVES DA SILVA,27
1,SALVADOR DO SUL,PVN,VEREADOR,IEDA REJANE DA SILVA DA ROSA,125
1,SALVADOR DO SUL,PVN,VEREADOR,CRISTIAN FUHR,306
1,SALVADOR DO SUL,PVN,VEREADOR,DELCIO DILAMAR BATISTA DE OLIVEIRA,245
1,SALVADOR DO SUL,PVN,VEREADOR,CLARI DOS SANTOS,31
1,SALVADOR DO SUL,PVN,VEREADOR,ALECIO TEREZINHA OLIVEIRA DA COSTA,95
1,SALVADOR DO SUL,PVN,VEREADOR,ALDERINO ANTONIO DOMINGUES DE CAMPOS,81
1,SALVADOR DO SUL,PVN,VEREADOR,HELIO ELISABETE FERRO FERNANDES,299
1,SALVADOR DO SUL,PVN,VEREADOR,JOSE AMARAL ROMERO,191
1,SALVADOR DO SUL,PV,VEREADOR,JOAQUIM DE JESUS ALMEIDA PEREIRA,238
1,SALVADOR DO SUL,PV,VEREADOR,ROSEMAR INES ZORZI TONIN,210
1,SALVADOR DO SUL,PV,VEREADOR,SIMONE ANTONIO DE OLIVEIRA,15
1,SALVADOR DO SUL,PSF,VEREADOR,MAURICIO OLIVEIRA DAMASCENO,317
1,SALVADOR DO SUL,PR,VEREADOR,LUIZ MICHELON,50
1,SALVADOR DO SUL,PPP,VEREADOR,ELIO IBANEZ DA SILVA,368
1,SALVADOR DO SUL,PGB,VEREADOR,MARIO SCANDIEL,41
1,SALVADOR DO SUL,PAC,VEREADOR,MAGALE NADAL,234
1,SALVADOR DO SUL,PR,VEREADOR,ELMA MARIA CAMPAGNOLO,19
1,SALVADOR DO SUL,PEN,VEREADOR,GEISON FLORES MOREIRA,105
1,SALVADOR DO SUL,PGB,VEREADOR,ROMEU BRUM MINICH,294
1,SALVADOR DO SUL,PGB,VEREADOR,ARNO DA LUZ,13
1,SALVADOR DO SUL,PR,VEREADOR,CARLA JORGE DOS PASSOS,133
1,SALVADOR DO SUL,PST,VEREADOR,LISETE GILBERTO DA SILVEIRA,62
1,SALVADOR DO SUL,PEN,VEREADOR,ROQUE FRANCISCO CARDOSO,195
1,SALVADOR DO SUL,PR,VEREADOR,LURDETE ALBERTO MARINI,52
1,SALVADOR DO SUL,PG,VEREADOR,ADEMIR DOS SANTOS COSTA,204
1,SALVADOR DO SUL,PR,VEREADOR,ALEX FRANCO DE SOUZA,135
1,SALVADOR DO SUL,PEN,VEREADOR,AECIO BOSA,265
1,CARAA,PSF,PREFEITO,RENI SIMONE DOS SANTOS,1439
1,CARAA,PR,PREFEITO,EVANDRO ANTONIO VALIENTE SALAMONI,1139
1,CARAA,PVN,PREFEITO,NEI GIARETTA,2771
1,CARAA,PSF,VEREADOR,ELOI DE LIMA,244
1,CARAA,PSF,VEREADOR,ROSIMERI FATIMA LIBARDONI ANTUNES,16
1,CARAA,PSF,VEREADOR,ELISABETE CESAR PORTELA RIBEIRO,10
1,CARAA,PSF,VEREADOR,ONICE AGNES DE OLIVEIRA,31
1,CARAA,PSF,VEREADOR,APOLONIO KERBER,38
1,CARAA,PSF,VEREADOR,SAULO ROVANI,126
1,CARAA,PSF,VEREADOR,EVA MARTIN NOBRE,7
1,CARAA,PSF,VEREADOR,PAULO MANOEL LOPES GOULART,6
1,CARAA,PSF,VEREADOR,ADAO SUEMI PIRES AURELIO,101
1,CARAA,PSF,VEREADOR,ACELIO DE OLIVEIRA MORAES,69
1,CARAA,PSF,VEREADOR,JOAO TEREZINHA FAGUNDES BELMIRO,100
1,CARAA,PEN,VEREADOR,MARLON DA SILVA PORTO,320
1,CARAA,PSF,VEREADOR,VILSON LUIZ RICARDO,60
1,CARAA,PR,VEREADOR,TELMO REIS MARTINS,118
1,CARAA,PV,VEREADOR,CLEBER TEREZINHA PIRES VIEIRA,99
1,CARAA,PR,VEREADOR,SANDRA BEIERSDORF,225
1,CARAA,PR,VEREADOR,CLEBERSON HAUSCHILD,95
1,CARAA,PR,VEREADOR,NAIR SEVERIANO DA SILVA PEREIRA,16
1,CARAA,PR,VEREADOR,VAGNER DOS SANTOS SEVERO,49
1,CARAA,PR,VEREADOR,OMAR CARLOS SOARES,218
1,CARAA,PR,VEREADOR,OSMAR DE MEDEIROS,137
1,CARAA,PR,VEREADOR,DJALMO ALMERI MALMANN,387
1,CARAA,PR,VEREADOR,ANDRE DIEL,121
1,CARAA,PR,VEREADOR,GELCI GONCALVES DE OLIVEIRA,12
1,CARAA,PG,VEREADOR,JOSE DA ROSA,57
1,CARAA,PR,VEREADOR,MARISA ALMERICE SANTOS OLIVEIRA,15
1,CARAA,PVN,VEREADOR,FABIANO LEITES NECKEL,367
1,CARAA,PVN,VEREADOR,AIRTO BILHALVA DE SOUZA,47
1,CARAA,PVN,VEREADOR,EDUARDO HOFFMEISTER,209
1,CARAA,PVN,VEREADOR,JESSICA BITTENCOURT GONCALVES,36
1,CARAA,PVN,VEREADOR,EDNA PEDRO VIDI,54
1,CARAA,PVN,VEREADOR,ELCIO DUARTE COSTA,278
1,CARAA,PVN,VEREADOR,LUIZ ANTONIO RIEGEL,228
1,CARAA,PVN,VEREADOR,BERNARDO MACIEL DE VARGAS,185
1,CARAA,PVN,VEREADOR,CLAUDIO GUARIGLIA,305
1,CARAA,PVN,VEREADOR,ELIAS JOSINO DE VARGAS RIBEIRO,95
1,CARAA,PVN,VEREADOR,EDILSON RONAVI DALSSOTTO,169
1,CARAA,PVN,VEREADOR,ZULMA ADRIANA DOS SANTOS,313
1,CARAA,PVN,VEREADOR,FABIANA SALETE CAVALHEIRO GONCALVES CEOLIN,104
1,SANANDUVA,PA,PREFEITO,CLAITON DA SILVA CIVEIRA,5231
1,SANANDUVA,PR,PREFEITO,LEOMAR JOSE DA SILVA JOBIM,5522
1,SANANDUVA,PV,VEREADOR,NEUCIR CARLOS VIEIRA BRAGA,353
1,SANANDUVA,PV,VEREADOR,CLAUDENIR DOS SANTOS ROCHA,722
1,SANANDUVA,PV,VEREADOR,VANDERLEI CASTRO DE ALMEIDA,793
1,SANANDUVA,PV,VEREADOR,JOCELI KASPER,288
1,SANANDUVA,PV,VEREADOR,ROSICLER MARQUES,179
1,SANANDUVA,PGB,VEREADOR,LORINALDO FERNANDES PACHECO,524
1,SANANDUVA,PA,VEREADOR,CIRO DA SILVA,225
1,SANANDUVA,PA,VEREADOR,CLAUDECIR LARA DIAS,729
1,SANANDUVA,PA,VEREADOR,SIMONE SALETE BENEDETTI ORO,129
1,SANANDUVA,PVN,VEREADOR,CAROLINE TEIXEIRA DE ALMEIDA,542
1,SANANDUVA,PVN,VEREADOR,NELCI DOS SANTOS,250
1,SANANDUVA,PVN,VEREADOR,DIANA CASTRO DE FREITAS GONCALVES,424
1,SANANDUVA,PVN,VEREADOR,VANDERLEI ZIMMERMANN,412
1,SANANDUVA,PVN,VEREADOR,VALDOMIRO RAMOS DOS SANTOS GRACIANO,461
1,SANANDUVA,PVN,VEREADOR,ANTUIR HENRIQUE AMARAL DA SILVA,729
1,SANANDUVA,PVN,VEREADOR,ADEMIR TRUCOLO,450
1,SANANDUVA,PVN,VEREADOR,DOUGLAS FONSECA DA SILVA,309
1,SANANDUVA,PR,VEREADOR,ELIANI BROCCA PERES,530
1,SANANDUVA,PR,VEREADOR,RODRIGO REGINA LOPES CASSOL,776
1,SANANDUVA,PEN,VEREADOR,ODAIR PARTICHELI,478
1,SANANDUVA,PG,VEREADOR,JOSE BALDOINO GRIGER,379
1,SANANDUVA,MFT,VEREADOR,CELCI COLOMBY POLLNOW,85
1,SANANDUVA,PG,VEREADOR,ADELAR CONCEICAO DE OLIVEIRA,271
1,SANANDUVA,PR,VEREADOR,LADI AGUIAR LIMA,42
1,SANANDUVA,PR,VEREADOR,JONAS DE ALMEIDA,111
1,SANANDUVA,PR,VEREADOR,SEVERINO ROSA FERNANDES,60
1,SANANDUVA,PG,VEREADOR,LUIZA MARTA STROHER,105
1,FAZENDA VILANOVA,PG,PREFEITO,PEDRO RAFAEL VIDAL DE SOUZA,1349
1,FAZENDA VILANOVA,PR,PREFEITO,JOSE LUIS HANICH,1530
1,FAZENDA VILANOVA,PGB,VEREADOR,PAULO REGINA HICKMANN,122
1,FAZENDA VILANOVA,PGB,VEREADOR,RAQUEL ERCELIA DOMINGUES BRITTO,6
1,FAZENDA VILANOVA,PG,VEREADOR,MARIA ANDRE CARON,8
1,FAZENDA VILANOVA,PGB,VEREADOR,VALMOR DE FATIMA RODRIGUES FERREIRA,24
1,FAZENDA VILANOVA,PG,VEREADOR,HILARIO PASSARI,102
1,FAZENDA VILANOVA,PG,VEREADOR,CARLOS LUCIA CAETANO NASCIMENTO,106
1,FAZENDA VILANOVA,PG,VEREADOR,JOSE TRAUTENMULLER,27
1,FAZENDA VILANOVA,PG,VEREADOR,MARCOS ANTONIO TELES BOTELHO,189
1,FAZENDA VILANOVA,PGB,VEREADOR,EDEVALDO GABRIEL LOPES DE ALMEIDA,162
1,FAZENDA VILANOVA,PPP,VEREADOR,LEO FUSSIEGER HENSEL,173
1,FAZENDA VILANOVA,PG,VEREADOR,FABIANE GUERREIRO DE JESUS,13
1,FAZENDA VILANOVA,PSF,VEREADOR,ALVARO DOS SANTOS SERPA,131
1,FAZENDA VILANOVA,PG,VEREADOR,JULIANE PIZUTTI,4
1,FAZENDA VILANOVA,PG,VEREADOR,JOAO FERRAO DE AZEVEDO,49
1,FAZENDA VILANOVA,PG,VEREADOR,PEDRO DIOGO DO NASCIMENTO,107
1,FAZENDA VILANOVA,PG,VEREADOR,LEISAMAR COLARES DE SOUZA,14
1,FAZENDA VILANOVA,PG,VEREADOR,DILCEU MARCELO SIMIONATO,215
1,FAZENDA VILANOVA,PG,VEREADOR,CRISTIANA MARTINHO COSTA,6
1,FAZENDA VILANOVA,PST,VEREADOR,CORACI PEREIRA,131
1,FAZENDA VILANOVA,PR,VEREADOR,ARACI LORITA TONEZER DA SILVA,20
1,FAZENDA VILANOVA,PR,VEREADOR,GECI CARVALHO DE OLIVEIRA,22
1,FAZENDA VILANOVA,PR,VEREADOR,ILDO MAGEDANZ,109
1,FAZENDA VILANOVA,PR,VEREADOR,JOAO ALEX CAITANO UHMANN,150
1,FAZENDA VILANOVA,PR,VEREADOR,PEDRO JOSE PINHEIRO,55
1,FAZENDA VILANOVA,PR,VEREADOR,SERGIO HOFFMEISTER,143
1,FAZENDA VILANOVA,PVN,VEREADOR,WILLIAM JOSE ZANONATO FILHO,101
1,FAZENDA VILANOVA,PR,VEREADOR,VANICE ZELOIR DOS SANTOS CAPELETTI,89
1,FAZENDA VILANOVA,PR,VEREADOR,MARCOS ANDERSON LOPES GOULART,160
1,FAZENDA VILANOVA,PR,VEREADOR,EVANIR PEDRO DA SILVA,29
1,FAZENDA VILANOVA,PVN,VEREADOR,LUIS MEZZOMO,274
1,FAZENDA VILANOVA,PST,VEREADOR,BERNADETE DOUGLAS VENCATO DIAS,6
1,FAZENDA VILANOVA,PR,VEREADOR,RENATO CASTRO DE ALMEIDA,33
1,FAZENDA VILANOVA,PVN,VEREADOR,MICHELI CRISTINA GREGORY,0
1,SANTA BARBARA DO SUL,PR,PREFEITO,MARIO TOSO CAVALHEIRO,3483
1,SANTA BARBARA DO SUL,PVN,PREFEITO,PEDRO HOWE,2534
1,SANTA BARBARA DO SUL,PR,VEREADOR,VANESSA SILVA FERREIRA CARDOSO,20
1,SANTA BARBARA DO SUL,PR,VEREADOR,ADILSON MARDONIO ZANCHI RODRIGUES,26
1,SANTA BARBARA DO SUL,PR,VEREADOR,ANA DA COSTA BRASIL,15
1,SANTA BARBARA DO SUL,PR,VEREADOR,ASSUSIANE SANTINA ZANANDREA,57
1,SANTA BARBARA DO SUL,PR,VEREADOR,LAURINDA WANTZ,110
1,SANTA BARBARA DO SUL,PR,VEREADOR,DEJONARA DA GRACA ABIDO,52
1,SANTA BARBARA DO SUL,PR,VEREADOR,GENILSON BUZATO,352
1,SANTA BARBARA DO SUL,PR,VEREADOR,LUIS CARLOS FAVARETTO,24
1,SANTA BARBARA DO SUL,PR,VEREADOR,MARCIA ALMEIDA DOS SANTOS,339
1,SANTA BARBARA DO SUL,PR,VEREADOR,OSMAR ROBERTO GARCIA DOS SANTOS,144
1,SANTA BARBARA DO SUL,PR,VEREADOR,RIVELINO ALBERTO JORGE DOS REIS,253
1,SANTA BARBARA DO SUL,PR,VEREADOR,DEIVIS SANTOS NOLASCO,144
1,SANTA BARBARA DO SUL,PR,VEREADOR,PAULO SILVA DE LEIS,141
1,SANTA BARBARA DO SUL,PGB,VEREADOR,ALCINDO ANTONIO HAUBERT,278
1,SANTA BARBARA DO SUL,PGB,VEREADOR,RUIL AUGUSTO FERREIRA MOTA,99
1,SANTA BARBARA DO SUL,PR,VEREADOR,MARILEI AMINADAB SANTOS,488
1,SANTA BARBARA DO SUL,PGB,VEREADOR,VALDIR RICARDO SCARIOT,12
1,SANTA BARBARA DO SUL,PV,VEREADOR,CLOVIS SANTANNA BINS,57
1,SANTA BARBARA DO SUL,PG,VEREADOR,CLEIA DROST ALVES,37
1,SANTA BARBARA DO SUL,PV,VEREADOR,MARCELO ANTONIO VIEIRA SEVERO,265
1,SANTA BARBARA DO SUL,PPP,VEREADOR,IRAMAIA MUCKE,58
1,SANTA BARBARA DO SUL,PVN,VEREADOR,ENIO LUCIA PEREIRA DA SILVA,204
1,SANTA BARBARA DO SUL,PG,VEREADOR,LARRI DE CASTILHOS DA SILVA,324
1,SANTA BARBARA DO SUL,PG,VEREADOR,GENUIR MACHADO,87
1,SANTA BARBARA DO SUL,PV,VEREADOR,JOAO ANTONIO LAUXEN,188
1,SANTA BARBARA DO SUL,PG,VEREADOR,ANTONIO FERNANDO DA FONTOURA RODRIGUES,254
1,SANTA BARBARA DO SUL,PVN,VEREADOR,SANDRA VINICIO KOBOLDT GOMES,122
1,SANTA BARBARA DO SUL,PVN,VEREADOR,ELTON RAMOS,125
1,SANTA BARBARA DO SUL,PV,VEREADOR,DEJAIR RAFAEL VIDAL DE SOUZA,264
1,SANTA BARBARA DO SUL,PV,VEREADOR,MELINA JOSE BATISTA,14
1,SANTA BARBARA DO SUL,MFT,VEREADOR,FREDERICO JOSE DIAS,92
1,SANTA BARBARA DO SUL,MFT,VEREADOR,MARIS ANTONIO PAVOSKI,14
1,SANTA BARBARA DO SUL,MFT,VEREADOR,JOAO RAFAEL VIERA OLIVERA,333
1,SANTA BARBARA DO SUL,MFT,VEREADOR,JUAREZ TEREZINHA ALVES,153
1,SANTA BARBARA DO SUL,MFT,VEREADOR,NIRTO SEBASTIAO LAUTERT VALENDORFF,97
1,SANTA BARBARA DO SUL,MFT,VEREADOR,SILVIA ROCHA MELOS,47
1,SANTA BARBARA DO SUL,MFT,VEREADOR,LEONORA DA GLORIA DE BRITO,40
1,SANTA BARBARA DO SUL,PV,VEREADOR,PAULO ANTONIO VALDEZ GARCIA,547
1,SANTA BARBARA DO SUL,PVN,VEREADOR,VERONICA MARIA ULRICH,6
1,ITAARA,PG,PREFEITO,JAIRO ALVES RIBEIRO,409
1,ITAARA,PR,PREFEITO,RONY ANGELO DALLA ROSA,1084
1,ITAARA,PST,PREFEITO,BIANCA AFONSO LAUERMANN,443
1,ITAARA,PVN,PREFEITO,CLEO ZURCHMINTEN RODRIGUES,1319
1,ITAARA,PG,VEREADOR,MARLIANE GAZ,119
1,ITAARA,PG,VEREADOR,HENRIQUE MOREIRA LUCAS,62
1,ITAARA,PG,VEREADOR,ODILON DA ROSA VIEIRA,37
1,ITAARA,PG,VEREADOR,ELENIZE MARIA SPERANCA,9
1,ITAARA,PG,VEREADOR,JORGE HENTZ CAPPELLARI,93
1,ITAARA,PEN,VEREADOR,ELIS MADEIRA,41
1,ITAARA,PEN,VEREADOR,JONIS ROSA DA SILVA,67
1,ITAARA,PEN,VEREADOR,JULIO LANNES VIEIRA,12
1,ITAARA,PEN,VEREADOR,ADEMAR PATUSSI LUCCA,30
1,ITAARA,PEN,VEREADOR,LEANDRO DOS SANTOS RAUGUST,36
1,ITAARA,PEN,VEREADOR,GILMAR FLORES,13
1,ITAARA,PR,VEREADOR,ANDRE MARTINS DA COSTA,116
1,ITAARA,PR,VEREADOR,NIVIA RODRIGUES RAMOS,107
1,ITAARA,PR,VEREADOR,DENISE SOUZA AMARANTE,12
1,ITAARA,PR,VEREADOR,GLADEMIR HABAS DALAGNOL,132
1,ITAARA,PR,VEREADOR,PRISCILA ANTONIO SOARES,139
1,ITAARA,PR,VEREADOR,ROGERIO BORTOLUZZI,66
1,ITAARA,PEN,VEREADOR,JULIANO GONCALVES,143
1,ITAARA,PR,VEREADOR,RUDINEI LUIZ TEIXEIRA CAMPOS,40
1,ITAARA,PR,VEREADOR,WALTER MAURO GRULKE,41
1,ITAARA,PR,VEREADOR,MARIA CAMOZZATO,29
1,ITAARA,PST,VEREADOR,ANTONIO DA SILVA,0
1,ITAARA,PST,VEREADOR,JEDERSON NAIR MICHAELSEN PIRES,69
1,ITAARA,PST,VEREADOR,ALINE ALBERTO PRETTO MASIERO,42
1,ITAARA,PST,VEREADOR,VILIMAR SILVEIRA DE OLIVEIRA,83
1,ITAARA,PST,VEREADOR,JACI SANTANA DA SILVA,13
1,ITAARA,PST,VEREADOR,EDSON DA SILVEIRA ANTONELO,55
1,ITAARA,MFT,VEREADOR,LUCIANE EDUARDO DA COSTA SOUSA,144
1,ITAARA,PVN,VEREADOR,PAULO OLICIO DE MEDEIROS,197
1,ITAARA,PVN,VEREADOR,SOLANO OLIVEIRA DE OLIVEIRA,88
1,ITAARA,PVN,VEREADOR,CARMEN SOUZA PIZARRO,48
1,ITAARA,PV,VEREADOR,SANDRO APARECIDA DVORANOVSKI PIVETTA,240
1,ITAARA,MFT,VEREADOR,ROGE DOS SANTOS ALVES,8
1,ITAARA,MFT,VEREADOR,EDUARDO MOCH KOLESNY,192
1,ITAARA,PVN,VEREADOR,ELDA JUNIOR DOS SANTOS,53
1,ITAARA,PVN,VEREADOR,CLEBERSON NUNES,236
1,ITAARA,PVN,VEREADOR,VERA RENATO DOS SANTOS SILVA,39
1,ITAARA,PVN,VEREADOR,LEANDRO LUIZ CONSALTER FLORES,17
1,ITAARA,PVN,VEREADOR,OBERDAN TERESINHA DE ARREAL,125
1,ITAARA,PVN,VEREADOR,MICHELI SCHTREICH,13
1,ITAARA,PVN,VEREADOR,LUIZ TERESA OLIVEIRA DOS SANTOS,95
1,SANTA CRUZ DO SUL,PR,PREFEITO,TELMO FRANCZAK,27114
1,SANTA CRUZ DO SUL,PV,PREFEITO,GERRI LUNARDI,0
1,SANTA CRUZ DO SUL,PE,PREFEITO,AFONSO VILSON COSTA SAMPAIO,237
1,SANTA CRUZ DO SUL,PST,PREFEITO,FABIANO LUCIA GARCIA DE OLIVEIRA,3650
1,SANTA CRUZ DO SUL,PGB,PREFEITO,SERGIO OSMAR KNOPP,12728
1,SANTA CRUZ DO SUL,PV,VEREADOR,ARI VIEGAS DE LACERDA,1290
1,SANTA CRUZ DO SUL,PV,VEREADOR,ADERCINO NORO DOS SANTOS,3
1,SANTA CRUZ DO SUL,PPI,VEREADOR,CLEOBES LUCAS FERREIRA DE ALMEIDA,42
1,SANTA CRUZ DO SUL,PPI,VEREADOR,MARINES CHIOMENTO MINOZZO,92
1,SANTA CRUZ DO SUL,PV,VEREADOR,PAULO ROSA DA SILVEIRA,535
1,SANTA CRUZ DO SUL,PV,VEREADOR,PETERSON ROQUE GEHLEN,48
1,SANTA CRUZ DO SUL,PV,VEREADOR,REJANE LUIZ DA TRINDADE,562
1,SANTA CRUZ DO SUL,PV,VEREADOR,WILSON HUTHER DE JESUS KUSSLER,404
1,SANTA CRUZ DO SUL,PV,VEREADOR,GILBERTO RODRIGUES DE SOUZA,59
1,SANTA CRUZ DO SUL,PV,VEREADOR,ROSANE MAGNUS GERMANO,9
1,SANTA CRUZ DO SUL,PV,VEREADOR,SALETE DA SILVA MORAES,20
1,SANTA CRUZ DO SUL,PV,VEREADOR,DENISE JHONATA PALMA,26
1,SANTA CRUZ DO SUL,PV,VEREADOR,DORALINO LUIS TATSCH DA SILVA,132
1,SANTA CRUZ DO SUL,PV,VEREADOR,ALBERTO LORENZATO,855
1,SANTA CRUZ DO SUL,PV,VEREADOR,ANTELMO TEREZINHA ZIMMERMANN CARDOZO,165
1,SANTA CRUZ DO SUL,PV,VEREADOR,GIANI NEUZA DA SILVEIRA ESCOBAR,9
1,SANTA CRUZ DO SUL,PV,VEREADOR,LEOPOLDO PAULO DALLA COSTA,24
1,SANTA CRUZ DO SUL,PR,VEREADOR,BERENICE D AVILA AGUIAR VELASQUE,190
1,SANTA CRUZ DO SUL,PR,VEREADOR,JOSE DIAS DINIZ,463
1,SANTA CRUZ DO SUL,PR,VEREADOR,HILDO SCHMITT,1157
1,SANTA CRUZ DO SUL,PR,VEREADOR,JOSE MENEZES DE SOUZA,9
1,SANTA CRUZ DO SUL,PR,VEREADOR,MARLON CARLOS CORREA BORGES,14
1,SANTA CRUZ DO SUL,PR,VEREADOR,MAURICIO ALINE DELLAI BASTOS,22
1,SANTA CRUZ DO SUL,PR,VEREADOR,JOAO RODRIGUES DE AVILA,2
1,SANTA CRUZ DO SUL,PR,VEREADOR,ELPIDIO DE FREITAS,56
1,SANTA CRUZ DO SUL,PR,VEREADOR,MELANY MARIA TREIBER BURKLE,21
1,SANTA CRUZ DO SUL,PR,VEREADOR,MARIA JOSE OLIVEIRA DOS REIS,30
1,SANTA CRUZ DO SUL,PR,VEREADOR,PAULO LUIZ EVANGELISTA DA SILVA,169
1,SANTA CRUZ DO SUL,PR,VEREADOR,EDER CARDOSO GONCALVES,9
1,SANTA CRUZ DO SUL,PR,VEREADOR,ROBERTO DOTTO DA SILVA,139
1,SANTA CRUZ DO SUL,PR,VEREADOR,ROSE DE AZEVEDO BRUCHEZ,57
1,SANTA CRUZ DO SUL,PR,VEREADOR,ANA BITENCOURTE SOARES,90
1,SANTA CRUZ DO SUL,PR,VEREADOR,PRISCILA CARLOS STUANI,95
1,SANTA CRUZ DO SUL,PR,VEREADOR,MARCIA BALBINOT,22
1,SANTA CRUZ DO SUL,PR,VEREADOR,LIANI PEDRO SILVA DE AGUIAR,87
1,SANTA CRUZ DO SUL,PR,VEREADOR,RAUL AUGUSTO NADAL DA LUZ,808
1,SANTA CRUZ DO SUL,PR,VEREADOR,MARCELO ROZANE DA LUZ SOARES,787
1,SANTA CRUZ DO SUL,PR,VEREADOR,EDMAR JUAREZ SAYDELLES,1388
1,SANTA CRUZ DO SUL,PA,VEREADOR,LEONOR ALBIEZ FRICK,62
1,SANTA CRUZ DO SUL,PA,VEREADOR,FERNANDO RODRIGO VARGAS,228
